GEO.id,GEO.id2,GEO.display-label,rescen42010,resbase42010,respop72010,respop72011,respop72012,respop72013,respop72014,respop72015,respop72016
Id,Id2,Geography,"April 1, 2010 - Census","April 1, 2010 - Estimates Base",Population Estimate (as of July 1) - 2010,Population Estimate (as of July 1) - 2011,Population Estimate (as of July 1) - 2012,Population Estimate (as of July 1) - 2013,Population Estimate (as of July 1) - 2014,Population Estimate (as of July 1) - 2015,Population Estimate (as of July 1) - 2016
310M300US45860,45860,"Torrington, CT Micro Area",189927,189926,189771,188968,187487,186760,185110,183776,182571
310M300US45900,45900,"Traverse City, MI Micro Area",143372,143372,143348,144397,145093,146385,147594,148240,148684
310M300US45980,45980,"Troy, AL Micro Area",32899,32899,32964,32999,33113,33592,33020,33376,33286
310M300US46020,46020,"Truckee-Grass Valley, CA Micro Area",98764,98748,98782,98772,98305,98156,98796,98829,99107
310M300US46100,46100,"Tullahoma-Manchester, TN Micro Area",100210,100209,100093,100145,100254,100939,101368,102083,102705
310M300US46180,46180,"Tupelo, MS Micro Area",136268,136268,136364,137314,138832,139540,139578,139856,140460
310M300US46300,46300,"Twin Falls, ID Micro Area",99604,99604,100002,100572,100931,102340,103646,104823,106508
310M300US46380,46380,"Ukiah, CA Micro Area",87841,87840,87807,87442,87409,87207,87449,87353,87628
310M300US46460,46460,"Union City, TN-KY Micro Area",38620,38620,38629,38409,37882,37445,37140,36892,36757
310M300US46500,46500,"Urbana, OH Micro Area",40097,40097,40060,39873,39574,39463,39094,38998,38747
310M300US46620,46620,"Uvalde, TX Micro Area",26405,26405,26446,26595,26761,26925,27192,27112,27285
310M300US46740,46740,"Valley, AL Micro Area",34215,34170,34101,34006,34084,34123,33996,34043,33843
310M300US46780,46780,"Van Wert, OH Micro Area",28744,28744,28664,28698,28715,28459,28440,28529,28362
310M300US46820,46820,"Vermillion, SD Micro Area",13864,13868,13840,14033,14125,13983,13998,13951,14086
310M300US46860,46860,"Vernal, UT Micro Area",32588,32584,32446,33275,34682,35737,36958,37789,36373
310M300US46900,46900,"Vernon, TX Micro Area",13535,13535,13503,13436,13265,13157,12956,13037,12892
310M300US46980,46980,"Vicksburg, MS Micro Area",58377,58371,58388,58060,57574,57477,57171,56713,56279
310M300US47080,47080,"Vidalia, GA Micro Area",36346,36350,36399,36260,36100,36190,36118,36160,36256
310M300US47180,47180,"Vincennes, IN Micro Area",38440,38440,38390,38473,38019,38103,38021,37891,37744
310M300US47240,47240,"Vineyard Haven, MA Micro Area",16535,16535,16556,16678,16793,17146,17283,17217,17246
310M300US47340,47340,"Wabash, IN Micro Area",32888,32888,32856,32587,32437,32354,32255,32075,31762
310M300US47420,47420,"Wahpeton, ND-MN Micro Area",22897,22897,22907,22856,22837,22840,22871,22782,22711
310M300US47540,47540,"Wapakoneta, OH Micro Area",45949,45949,45932,45812,45869,45886,45860,45847,45894
310M300US47620,47620,"Warren, PA Micro Area",41815,41815,41755,41502,41239,40947,40690,40344,40025
310M300US47660,47660,"Warrensburg, MO Micro Area",52595,52595,52729,53457,54465,54483,54382,53874,53942
310M300US47700,47700,"Warsaw, IN Micro Area",77358,77356,77336,77359,77731,78050,78619,78815,79092
310M300US47780,47780,"Washington, IN Micro Area",31648,31654,31746,31951,32139,32276,32697,32836,32969
310M300US47820,47820,"Washington, NC Micro Area",47759,47779,47787,47707,47497,47496,47505,47543,47526
310M300US47920,47920,"Washington Court House, OH Micro Area",29030,29028,29013,28908,28838,28754,28683,28646,28676
310M300US47980,47980,"Watertown, SD Micro Area",27227,27227,27220,27418,27607,27867,27980,27913,28063
310M300US48020,48020,"Watertown-Fort Atkinson, WI Micro Area",83686,83681,83682,83882,84400,84576,84450,84640,84625
310M300US48100,48100,"Wauchula, FL Micro Area",27731,27731,27740,27633,27379,27255,27264,27252,27360
310M300US48180,48180,"Waycross, GA Micro Area",55070,55064,55182,54931,54720,54745,54583,54552,54909
310M300US48220,48220,"Weatherford, OK Micro Area",27469,27469,27490,27722,28511,29298,29522,29614,29293
310M300US48460,48460,"West Plains, MO Micro Area",40400,40400,40569,40609,40580,40234,40168,40135,40210
310M300US48500,48500,"West Point, MS Micro Area",20634,20634,20548,20493,20384,20339,20139,20022,19850
310M300US48580,48580,"Whitewater-Elkhorn, WI Micro Area",102228,102228,102192,102773,103030,102965,103427,102725,102959
310M300US48780,48780,"Williston, ND Micro Area",22398,22398,22586,24407,26741,29608,32143,35387,34337
310M300US48820,48820,"Willmar, MN Micro Area",42239,42239,42247,42261,42452,42546,42498,42559,42495
310M300US48940,48940,"Wilmington, OH Micro Area",42040,42037,41903,41912,41828,41868,41819,41852,41902
310M300US48980,48980,"Wilson, NC Micro Area",81234,81237,81251,81444,81755,81603,81379,81686,81661
310M300US49080,49080,"Winnemucca, NV Micro Area",16528,16525,16592,16634,17068,17336,17209,17002,16842
310M300US49100,49100,"Winona, MN Micro Area",51461,51461,51419,51363,51368,51346,51125,50939,50948
310M300US49220,49220,"Wisconsin Rapids-Marshfield, WI Micro Area",74749,74749,74785,74588,74306,73892,73514,73288,73107
310M300US49260,49260,"Woodward, OK Micro Area",20081,20081,19977,20078,20622,21177,21453,21488,20814
310M300US49300,49300,"Wooster, OH Micro Area",114520,114514,114433,114654,115045,115317,115796,116108,116470
310M300US49380,49380,"Worthington, MN Micro Area",21378,21378,21396,21587,21708,21750,21622,21717,21848
310M300US49460,49460,"Yankton, SD Micro Area",22438,22438,22454,22503,22595,22676,22693,22666,22616
310M300US49780,49780,"Zanesville, OH Micro Area",86074,86086,86220,86241,85872,85735,85975,86305,86068
310M300US49820,49820,"Zapata, TX Micro Area",14018,14018,14075,14195,14235,14358,14338,14397,14349
